customer_id,tenure_months,monthly_charges,total_charges,contract_type,payment_method,has_tech_support,has_online_security,num_support_tickets,avg_monthly_usage,churn
CUST-4433,16,37.23,595.68,One Year,Electronic check,1,0,0,51,1
CUST-4434,52,42.85,2228.2000000000003,Month-to-month,Bank transfer,1,0,1,118,0
CUST-4435,30,40.33,1209.8999999999999,Two Year,Mailed check,0,0,0,53,0
CUST-4436,16,119.07,1905.12,Month-to-month,Electronic check,0,1,2,103,0
CUST-4437,49,117.28,5746.72,Month-to-month,Electronic check,1,0,2,112,1
CUST-4438,62,75.92,4707.04,Month-to-month,Mailed check,0,1,1,106,0
CUST-4439,47,46.1,2166.7000000000003,One Year,Bank transfer,1,0,3,113,1
CUST-4440,48,104.22,5002.5599999999995,Month-to-month,Mailed check,1,1,4,89,0
CUST-4441,34,43.81,1489.54,Month-to-month,Electronic check,1,1,3,123,0
CUST-4442,17,57.14,971.38,Month-to-month,Mailed check,1,1,1,73,1
CUST-4443,10,85.81,858.1,One Year,Bank transfer,0,1,0,85,0
CUST-4444,21,106.94,2245.74,Month-to-month,Mailed check,1,0,0,100,0
CUST-4445,47,104.26,4900.22,Month-to-month,Electronic check,0,0,1,109,1
CUST-4446,5,20.38,101.89999999999999,One Year,Electronic check,0,1,0,149,1
CUST-4447,50,51.1,2555.0,Month-to-month,Electronic check,0,0,0,107,1
CUST-4448,38,94.96,3608.4799999999996,Month-to-month,Mailed check,1,0,1,99,0
CUST-4449,33,76.22,2515.2599999999998,One Year,Credit card,1,1,3,65,0
CUST-4450,53,27.96,1481.88,Month-to-month,Bank transfer,0,0,3,83,1
CUST-4451,47,49.65,2333.5499999999997,Two Year,Electronic check,1,0,1,127,0
CUST-4452,9,102.81,925.29,Month-to-month,Electronic check,0,0,5,17,1
CUST-4453,51,100.28,5114.28,One Year,Mailed check,0,0,2,115,0
CUST-4454,25,92.59,2314.75,Month-to-month,Electronic check,1,1,4,121,1
CUST-4455,7,36.06,252.42000000000002,Two Year,Bank transfer,0,0,0,111,0
CUST-4456,6,25.49,152.94,Month-to-month,Electronic check,1,0,1,91,1
CUST-4457,31,21.09,653.79,Month-to-month,Bank transfer,0,0,1,82,0
CUST-4458,1,38.12,38.12,Month-to-month,Electronic check,0,1,1,61,1
CUST-4459,7,64.14,448.98,Month-to-month,Electronic check,0,1,1,56,0
CUST-4460,58,25.16,1459.28,Two Year,Electronic check,1,0,2,103,0
CUST-4461,1,22.95,22.95,One Year,Bank transfer,0,0,1,121,0
CUST-4462,2,74.15,148.3,Month-to-month,Bank transfer,1,1,1,65,1
CUST-4463,30,34.1,1023.0,Month-to-month,Electronic check,1,0,2,134,0
CUST-4464,5,72.8,364.0,One Year,Mailed check,1,1,3,113,1
CUST-4465,44,48.12,2117.2799999999997,Month-to-month,Mailed check,0,0,1,129,0
CUST-4466,10,110.01,1100.1000000000001,Month-to-month,Credit card,1,0,2,105,0
CUST-4467,71,20.8,1476.8,Month-to-month,Mailed check,0,0,0,114,0
CUST-4468,6,77.97,467.82,One Year,Credit card,0,1,1,120,0
CUST-4469,44,110.74,4872.5599999999995,Month-to-month,Electronic check,0,0,2,105,0
CUST-4470,12,76.93,923.1600000000001,Two Year,Electronic check,1,1,0,101,0
CUST-4471,32,30.31,969.92,Two Year,Bank transfer,1,0,1,93,0
CUST-4472,8,111.57,892.56,Month-to-month,Mailed check,0,1,4,93,1
CUST-4473,21,59.9,1257.8999999999999,Month-to-month,Electronic check,1,0,0,76,1
CUST-4474,3,63.73,191.19,Month-to-month,Electronic check,0,0,2,69,1
CUST-4475,49,48.02,2352.98,Month-to-month,Bank transfer,0,0,2,97,1
CUST-4476,16,42.49,679.84,Month-to-month,Mailed check,0,0,4,84,1
CUST-4477,57,92.79,5289.030000000001,Month-to-month,Bank transfer,1,1,1,93,0
CUST-4478,14,100.19,1402.6599999999999,Month-to-month,Electronic check,1,0,0,94,0
CUST-4479,13,58.46,759.98,One Year,Bank transfer,0,1,3,107,0
CUST-4480,68,55.21,3754.28,Month-to-month,Bank transfer,1,0,1,94,0
CUST-4481,9,34.5,310.5,One Year,Credit card,1,1,2,107,0
CUST-4482,71,61.83,4389.93,Month-to-month,Electronic check,1,0,2,109,1
CUST-4483,40,57.26,2290.4,One Year,Electronic check,1,0,1,80,0
CUST-4484,33,54.87,1810.7099999999998,One Year,Credit card,0,0,0,137,1
CUST-4485,32,52.28,1672.96,One Year,Bank transfer,0,0,2,64,1
CUST-4486,15,71.23,1068.45,Two Year,Bank transfer,1,1,1,137,0
CUST-4487,67,48.51,3250.17,One Year,Electronic check,1,1,1,66,0
CUST-4488,4,29.17,116.68,Month-to-month,Bank transfer,0,1,4,87,1
CUST-4489,57,64.19,3658.83,Two Year,Electronic check,0,0,1,110,0
CUST-4490,62,31.27,1938.74,One Year,Electronic check,0,1,3,124,0
CUST-4491,15,52.99,794.85,Month-to-month,Electronic check,0,1,5,61,0
CUST-4492,38,61.21,2325.98,One Year,Bank transfer,1,0,5,85,0
CUST-4493,9,41.82,376.38,Two Year,Electronic check,0,1,2,46,1
CUST-4494,9,97.88,880.92,Two Year,Electronic check,1,0,3,115,0
CUST-4495,14,114.45,1602.3,Month-to-month,Bank transfer,0,0,1,108,1
CUST-4496,31,114.92,3562.52,Month-to-month,Electronic check,0,1,1,89,0
CUST-4497,3,92.04,276.12,Two Year,Bank transfer,0,0,3,98,1
CUST-4498,71,62.27,4421.17,One Year,Mailed check,1,1,3,101,0
CUST-4499,6,30.95,185.7,Month-to-month,Electronic check,0,1,5,115,0
CUST-4500,8,59.71,477.68,Two Year,Electronic check,0,1,1,101,0
CUST-4501,11,84.75,932.25,Month-to-month,Electronic check,1,1,1,132,0
CUST-4502,41,82.5,3382.5,One Year,Electronic check,0,1,0,67,0
CUST-4503,41,116.55,4778.55,Two Year,Credit card,1,1,2,62,0
CUST-4504,21,26.34,553.14,Month-to-month,Bank transfer,0,0,2,97,1
CUST-4505,56,112.75,6314.0,Month-to-month,Credit card,1,0,1,110,0
CUST-4506,56,43.09,2413.04,Month-to-month,Bank transfer,1,0,0,52,1
CUST-4507,33,51.77,1708.41,Two Year,Credit card,0,1,1,88,0
CUST-4508,69,33.87,2337.0299999999997,Month-to-month,Credit card,1,0,2,115,0
CUST-4509,8,80.87,646.96,One Year,Mailed check,0,1,4,150,0
CUST-4510,50,49.0,2450.0,One Year,Mailed check,1,1,2,76,0
CUST-4511,72,35.94,2587.68,Month-to-month,Credit card,0,1,1,87,0
CUST-4512,50,72.52,3626.0,Month-to-month,Credit card,1,0,1,88,0
CUST-4513,18,44.34,798.1200000000001,Two Year,Credit card,1,1,1,104,0
CUST-4514,65,106.65,6932.25,Month-to-month,Mailed check,0,1,0,158,0
CUST-4515,37,65.3,2416.1,One Year,Electronic check,1,1,3,123,0
CUST-4516,11,113.51,1248.6100000000001,Two Year,Mailed check,0,0,0,69,0
CUST-4517,39,20.4,795.5999999999999,Month-to-month,Bank transfer,0,0,3,139,1
CUST-4518,45,96.24,4330.8,Month-to-month,Electronic check,0,1,3,85,0
CUST-4519,16,31.08,497.28,Two Year,Bank transfer,0,1,1,102,0
CUST-4520,51,21.18,1080.18,One Year,Electronic check,0,0,1,92,1
CUST-4521,39,52.89,2062.71,Month-to-month,Electronic check,1,0,3,127,1
CUST-4522,16,68.29,1092.64,Month-to-month,Bank transfer,1,0,4,112,0
CUST-4523,26,116.55,3030.2999999999997,One Year,Electronic check,0,0,2,75,1
CUST-4524,38,60.98,2317.24,One Year,Electronic check,0,1,3,106,1
CUST-4525,14,26.45,370.3,One Year,Electronic check,0,0,0,85,0
CUST-4526,69,93.36,6441.84,Month-to-month,Bank transfer,0,0,1,69,1
CUST-4527,53,96.03,5089.59,Two Year,Credit card,0,1,0,88,0
CUST-4528,62,58.97,3656.14,Month-to-month,Credit card,0,0,1,121,0
CUST-4529,65,110.51,7183.150000000001,Month-to-month,Electronic check,0,0,2,146,0
CUST-4530,37,77.67,2873.79,Month-to-month,Electronic check,1,1,2,116,0
CUST-4531,45,68.95,3102.75,Month-to-month,Electronic check,0,1,1,87,0
CUST-4532,3,58.35,175.05,Two Year,Bank transfer,1,1,1,110,0
CUST-4533,67,28.97,1940.99,Month-to-month,Electronic check,0,0,2,99,1
CUST-4534,42,43.92,1844.64,Month-to-month,Electronic check,0,0,4,129,1
CUST-4535,38,20.52,779.76,Two Year,Mailed check,0,0,3,134,0
CUST-4536,46,84.36,3880.56,Month-to-month,Electronic check,0,0,0,116,0
CUST-4537,71,25.46,1807.66,Month-to-month,Bank transfer,0,0,1,124,0
CUST-4538,60,50.18,3010.8,Month-to-month,Bank transfer,1,1,1,94,1
CUST-4539,72,97.63,7029.36,Two Year,Bank transfer,0,1,0,100,0
CUST-4540,24,54.46,1307.04,Month-to-month,Credit card,1,1,2,73,0
CUST-4541,42,107.68,4522.56,One Year,Bank transfer,0,0,3,99,0
CUST-4542,3,46.5,139.5,Month-to-month,Mailed check,0,1,0,99,0
CUST-4543,28,93.2,2609.6,Month-to-month,Credit card,0,1,3,67,0
CUST-4544,25,34.67,866.75,Month-to-month,Electronic check,0,0,1,144,0
CUST-4545,65,22.01,1430.65,One Year,Bank transfer,0,1,0,83,0
CUST-4546,8,67.31,538.48,Month-to-month,Credit card,0,0,2,129,1
CUST-4547,44,90.03,3961.32,One Year,Mailed check,1,1,1,112,0
CUST-4548,27,93.85,2533.95,Month-to-month,Credit card,0,0,2,70,1
CUST-4549,61,35.48,2164.2799999999997,Month-to-month,Electronic check,1,1,3,63,0
CUST-4550,13,81.59,1060.67,One Year,Mailed check,0,1,1,161,0
CUST-4551,29,102.45,2971.05,Month-to-month,Bank transfer,0,0,2,99,0
CUST-4552,16,66.01,1056.16,Month-to-month,Credit card,0,1,1,103,0
CUST-4553,53,95.74,5074.219999999999,Month-to-month,Credit card,1,0,2,95,0
CUST-4554,7,87.48,612.36,Two Year,Bank transfer,0,1,0,89,0
CUST-4555,47,74.0,3478.0,Two Year,Credit card,0,0,2,136,0
CUST-4556,66,28.0,1848.0,Two Year,Electronic check,0,0,4,103,0
CUST-4557,3,103.68,311.04,Two Year,Credit card,0,0,0,102,1
CUST-4558,50,97.95,4897.5,One Year,Electronic check,0,0,2,83,1
CUST-4559,47,62.67,2945.4900000000002,Month-to-month,Credit card,0,0,2,117,0
CUST-4560,62,50.45,3127.9,Month-to-month,Bank transfer,1,0,0,87,0
CUST-4561,57,31.68,1805.76,Two Year,Electronic check,0,1,3,69,1
CUST-4562,30,35.28,1058.4,Month-to-month,Credit card,0,1,2,77,0
CUST-4563,58,69.98,4058.84,Month-to-month,Mailed check,0,0,1,146,1
CUST-4564,4,105.64,422.56,One Year,Electronic check,1,0,0,84,1
CUST-4565,57,78.02,4447.139999999999,Month-to-month,Mailed check,0,1,1,113,0
CUST-4566,64,101.12,6471.68,One Year,Electronic check,0,1,1,87,0
CUST-4567,36,72.76,2619.36,Month-to-month,Electronic check,0,1,0,129,0
CUST-4568,63,113.75,7166.25,Month-to-month,Electronic check,1,0,2,107,0
CUST-4569,46,84.56,3889.76,One Year,Mailed check,0,1,0,91,0
CUST-4570,55,79.97,4398.35,Month-to-month,Electronic check,1,1,1,116,0
CUST-4571,18,27.97,503.46,One Year,Mailed check,1,1,2,72,0
CUST-4572,40,79.05,3162.0,Month-to-month,Electronic check,0,1,2,94,0
CUST-4573,66,48.72,3215.52,One Year,Electronic check,0,0,1,88,0
CUST-4574,43,105.66,4543.38,Month-to-month,Mailed check,0,1,0,89,0
CUST-4575,46,72.88,3352.4799999999996,Month-to-month,Mailed check,1,0,0,74,0
CUST-4576,57,67.96,3873.72,Month-to-month,Electronic check,1,1,3,96,1
CUST-4577,52,29.46,1531.92,One Year,Bank transfer,1,1,1,153,0
CUST-4578,35,74.48,2606.8,One Year,Mailed check,0,0,0,127,0
CUST-4579,45,26.01,1170.45,One Year,Credit card,0,1,1,142,0
CUST-4580,27,23.13,624.51,Month-to-month,Electronic check,0,1,1,107,0
CUST-4581,13,116.04,1508.52,Month-to-month,Credit card,1,0,1,81,0
CUST-4582,23,71.18,1637.14,Two Year,Mailed check,0,0,0,164,1
CUST-4583,46,99.21,4563.66,Month-to-month,Electronic check,0,0,0,106,1
CUST-4584,55,27.84,1531.2,Two Year,Credit card,0,1,0,92,0
CUST-4585,60,26.1,1566.0,One Year,Credit card,0,0,2,103,0
CUST-4586,64,63.99,4095.36,Month-to-month,Electronic check,1,0,1,100,1
CUST-4587,42,119.08,5001.36,Two Year,Electronic check,1,1,4,62,0
CUST-4588,40,91.62,3664.8,Two Year,Credit card,1,0,1,147,0
CUST-4589,9,70.11,630.99,Two Year,Credit card,1,1,1,87,0
CUST-4590,32,103.9,3324.8,Two Year,Electronic check,0,1,3,84,1
CUST-4591,15,31.16,467.4,One Year,Mailed check,1,1,2,77,0
CUST-4592,23,115.31,2652.13,One Year,Mailed check,0,0,1,110,0
CUST-4593,32,62.98,2015.36,One Year,Credit card,1,0,0,143,0
CUST-4594,45,81.71,3676.95,Month-to-month,Mailed check,1,1,0,123,0
CUST-4595,50,109.66,5483.0,Month-to-month,Credit card,1,1,0,60,1
CUST-4596,29,50.21,1456.09,Month-to-month,Mailed check,0,1,1,118,0
CUST-4597,36,108.04,3889.44,Two Year,Electronic check,0,0,1,65,0
CUST-4598,64,102.9,6585.6,One Year,Electronic check,1,1,3,57,1
CUST-4599,8,32.95,263.6,Month-to-month,Bank transfer,0,1,4,85,1
CUST-4600,60,77.9,4674.0,Month-to-month,Credit card,1,0,3,109,1
CUST-4601,39,73.59,2870.01,Month-to-month,Mailed check,0,0,0,87,1
CUST-4602,50,53.18,2659.0,Two Year,Bank transfer,1,1,3,71,0
CUST-4603,44,71.7,3154.8,One Year,Credit card,0,1,0,83,0
CUST-4604,21,86.76,1821.96,Month-to-month,Electronic check,0,1,2,111,0
CUST-4605,41,101.18,4148.38,Month-to-month,Electronic check,0,0,1,118,0
CUST-4606,28,65.37,1830.3600000000001,One Year,Mailed check,0,0,1,134,0
CUST-4607,5,108.5,542.5,One Year,Mailed check,0,1,0,81,1
CUST-4608,30,40.55,1216.5,Month-to-month,Electronic check,0,1,2,115,1
CUST-4609,13,33.42,434.46000000000004,Month-to-month,Mailed check,0,0,0,135,1
CUST-4610,23,76.5,1759.5,Month-to-month,Electronic check,1,1,2,113,0
CUST-4611,49,77.01,3773.4900000000002,Month-to-month,Mailed check,1,0,1,103,0
CUST-4612,24,55.54,1332.96,Month-to-month,Electronic check,1,0,2,102,0
CUST-4613,2,115.57,231.14,Month-to-month,Electronic check,1,1,2,123,0
CUST-4614,37,73.16,2706.92,Month-to-month,Bank transfer,0,0,3,57,0
CUST-4615,21,113.07,2374.47,One Year,Bank transfer,1,1,0,106,0
CUST-4616,38,64.13,2436.9399999999996,Two Year,Bank transfer,1,0,1,139,0
CUST-4617,45,109.07,4908.15,Two Year,Electronic check,0,0,4,108,0
CUST-4618,6,88.59,531.54,One Year,Credit card,1,1,3,102,0
CUST-4619,23,20.37,468.51000000000005,Two Year,Electronic check,1,0,1,93,0
CUST-4620,30,30.1,903.0,Month-to-month,Credit card,1,0,2,102,0
CUST-4621,62,32.94,2042.2799999999997,Month-to-month,Mailed check,1,1,3,73,0
CUST-4622,40,113.14,4525.6,One Year,Mailed check,1,0,1,100,0
CUST-4623,33,39.76,1312.08,One Year,Electronic check,0,1,0,91,0
CUST-4624,64,62.85,4022.4,Month-to-month,Electronic check,0,1,2,89,0
CUST-4625,59,95.2,5616.8,Month-to-month,Electronic check,0,1,3,90,1
CUST-4626,40,105.31,4212.4,One Year,Bank transfer,0,1,0,164,0
CUST-4627,71,53.69,3811.99,Month-to-month,Bank transfer,0,1,1,116,0
CUST-4628,39,43.62,1701.1799999999998,One Year,Mailed check,0,1,2,47,0
CUST-4629,18,26.51,477.18,Month-to-month,Credit card,1,1,0,94,1
CUST-4630,11,76.95,846.45,Two Year,Electronic check,1,0,1,111,1
CUST-4631,37,85.9,3178.3,One Year,Bank transfer,0,1,1,113,0
CUST-4632,57,71.8,4092.6,Month-to-month,Credit card,0,0,1,103,0
CUST-4633,42,114.95,4827.900000000001,Month-to-month,Electronic check,1,0,3,87,0
CUST-4634,59,63.23,3730.5699999999997,One Year,Credit card,1,1,2,136,0
CUST-4635,54,37.67,2034.18,Month-to-month,Bank transfer,0,0,2,127,0
CUST-4636,11,75.47,830.17,Month-to-month,Electronic check,0,1,1,104,1
CUST-4637,29,82.24,2384.96,Month-to-month,Mailed check,1,0,2,109,1
CUST-4638,31,89.07,2761.1699999999996,Month-to-month,Electronic check,0,1,2,143,1
CUST-4639,23,98.79,2272.17,Two Year,Credit card,0,0,1,93,0
CUST-4640,32,102.77,3288.64,Month-to-month,Credit card,0,1,1,136,1
CUST-4641,46,49.54,2278.84,Two Year,Mailed check,1,1,0,98,0
CUST-4642,36,101.05,3637.7999999999997,Month-to-month,Electronic check,1,1,2,80,0
CUST-4643,30,53.69,1610.6999999999998,Two Year,Credit card,0,1,0,51,0
CUST-4644,10,79.81,798.1,Month-to-month,Mailed check,0,0,1,85,0
CUST-4645,48,84.37,4049.76,Month-to-month,Credit card,1,1,2,129,0
CUST-4646,57,75.53,4305.21,Month-to-month,Mailed check,1,0,1,114,0
CUST-4647,68,111.48,7580.64,One Year,Electronic check,1,0,5,114,1
CUST-4648,54,58.09,3136.86,Month-to-month,Bank transfer,1,1,1,110,1
CUST-4649,33,67.42,2224.86,One Year,Electronic check,1,0,2,96,0
CUST-4650,10,76.43,764.3000000000001,Month-to-month,Mailed check,0,0,0,99,1
CUST-4651,26,30.44,791.44,Month-to-month,Bank transfer,0,1,1,120,0
CUST-4652,39,109.58,4273.62,Month-to-month,Electronic check,1,0,1,79,0
CUST-4653,64,67.44,4316.16,One Year,Mailed check,0,0,0,119,0
CUST-4654,28,71.66,2006.48,Month-to-month,Credit card,0,0,1,111,0
CUST-4655,64,84.71,5421.44,One Year,Credit card,0,0,4,86,0
CUST-4656,12,55.54,666.48,One Year,Electronic check,1,1,1,65,0
CUST-4657,25,86.0,2150.0,Month-to-month,Bank transfer,0,1,1,97,1
CUST-4658,49,94.94,4652.0599999999995,Month-to-month,Credit card,0,0,3,125,1
CUST-4659,11,113.38,1247.1799999999998,Month-to-month,Bank transfer,0,0,1,108,1
CUST-4660,48,69.11,3317.2799999999997,Month-to-month,Mailed check,1,0,2,135,0
CUST-4661,15,39.15,587.25,Month-to-month,Electronic check,1,1,1,100,1
CUST-4662,29,20.99,608.7099999999999,Month-to-month,Electronic check,1,1,0,79,0
CUST-4663,37,89.25,3302.25,Month-to-month,Electronic check,1,1,1,110,0
CUST-4664,50,28.4,1420.0,Two Year,Electronic check,0,1,2,109,0
CUST-4665,30,95.17,2855.1,One Year,Electronic check,0,0,0,123,1
CUST-4666,68,73.59,5004.12,Month-to-month,Mailed check,0,0,3,100,0
CUST-4667,62,58.02,3597.2400000000002,Month-to-month,Electronic check,0,0,0,105,1
CUST-4668,33,83.88,2768.04,One Year,Electronic check,1,1,0,104,0
CUST-4669,70,79.99,5599.299999999999,Month-to-month,Electronic check,1,1,0,67,0
CUST-4670,69,50.55,3487.95,Month-to-month,Bank transfer,0,1,1,67,0
CUST-4671,60,77.36,4641.6,One Year,Mailed check,1,1,6,135,1
CUST-4672,45,96.97,4363.65,Month-to-month,Bank transfer,0,0,3,71,1
CUST-4673,1,62.47,62.47,Month-to-month,Bank transfer,0,0,2,96,0
CUST-4674,19,55.66,1057.54,Month-to-month,Mailed check,0,1,1,94,0
CUST-4675,46,115.34,5305.64,One Year,Electronic check,0,0,0,142,0
CUST-4676,70,104.12,7288.400000000001,One Year,Credit card,0,1,2,60,0
CUST-4677,49,62.63,3068.8700000000003,Two Year,Credit card,0,0,1,84,0
CUST-4678,55,60.75,3341.25,Month-to-month,Bank transfer,1,1,3,102,1
CUST-4679,41,29.77,1220.57,Month-to-month,Bank transfer,1,1,0,114,0
CUST-4680,29,110.83,3214.07,Month-to-month,Electronic check,1,0,1,79,1
CUST-4681,21,60.33,1266.93,One Year,Credit card,0,0,2,124,1
CUST-4682,6,34.6,207.60000000000002,One Year,Electronic check,1,1,4,93,0
CUST-4683,13,32.2,418.6,One Year,Electronic check,1,0,2,100,0
CUST-4684,9,87.33,785.97,Month-to-month,Bank transfer,1,0,2,107,0
CUST-4685,31,66.13,2050.0299999999997,One Year,Mailed check,0,1,0,109,1
CUST-4686,41,101.73,4170.93,Month-to-month,Credit card,0,1,3,95,1
CUST-4687,50,82.23,4111.5,Two Year,Mailed check,0,0,2,70,0
CUST-4688,1,89.31,89.31,Month-to-month,Bank transfer,0,0,0,108,1
CUST-4689,17,105.57,1794.6899999999998,One Year,Electronic check,1,1,2,113,1
CUST-4690,42,59.98,2519.16,Two Year,Mailed check,1,1,0,133,0
CUST-4691,31,55.49,1720.19,Month-to-month,Credit card,0,0,0,111,1
CUST-4692,36,62.97,2266.92,One Year,Bank transfer,1,0,3,88,1
CUST-4693,33,77.36,2552.88,Two Year,Electronic check,1,1,1,76,0
CUST-4694,13,86.59,1125.67,Two Year,Bank transfer,0,0,2,112,0
CUST-4695,54,119.65,6461.1,Two Year,Electronic check,1,1,1,77,0
CUST-4696,72,107.32,7727.039999999999,Month-to-month,Credit card,1,0,1,80,0
CUST-4697,12,115.74,1388.8799999999999,Month-to-month,Electronic check,1,0,2,105,0
CUST-4698,38,100.12,3804.5600000000004,Two Year,Mailed check,1,1,2,117,0
CUST-4699,18,116.75,2101.5,Two Year,Mailed check,0,0,4,117,0
CUST-4700,45,112.9,5080.5,One Year,Electronic check,1,1,2,113,0
CUST-4701,42,99.5,4179.0,One Year,Credit card,1,1,1,113,0
CUST-4702,52,75.02,3901.04,Month-to-month,Bank transfer,0,0,2,79,0
CUST-4703,4,51.84,207.36,Month-to-month,Credit card,1,0,1,89,0
CUST-4704,64,72.45,4636.8,Month-to-month,Electronic check,0,1,1,123,0
CUST-4705,69,24.56,1694.6399999999999,One Year,Credit card,0,0,2,88,1
CUST-4706,55,63.95,3517.25,Month-to-month,Mailed check,1,1,2,146,0
CUST-4707,44,117.28,5160.32,Month-to-month,Bank transfer,0,0,3,143,0
CUST-4708,60,41.06,2463.6000000000004,Month-to-month,Electronic check,1,0,4,84,1
CUST-4709,64,30.08,1925.12,Month-to-month,Bank transfer,0,1,2,116,0
CUST-4710,26,52.34,1360.8400000000001,Month-to-month,Credit card,0,0,1,122,1
CUST-4711,11,90.92,1000.12,One Year,Bank transfer,1,0,2,128,0
CUST-4712,42,53.12,2231.04,One Year,Bank transfer,0,0,1,110,0
CUST-4713,2,96.86,193.72,Two Year,Electronic check,0,1,2,70,1
CUST-4714,16,74.33,1189.28,Month-to-month,Electronic check,0,0,0,78,1
CUST-4715,69,74.38,5132.219999999999,Two Year,Credit card,1,0,2,99,0
CUST-4716,71,86.46,6138.66,One Year,Credit card,1,0,0,100,0
CUST-4717,38,45.13,1714.94,One Year,Mailed check,0,0,2,109,0
CUST-4718,7,21.95,153.65,Two Year,Bank transfer,0,1,3,99,0
CUST-4719,45,43.75,1968.75,Month-to-month,Mailed check,0,0,0,103,0
CUST-4720,56,95.05,5322.8,Month-to-month,Mailed check,0,0,2,115,0
CUST-4721,29,118.34,3431.86,One Year,Electronic check,0,0,1,102,1
CUST-4722,72,92.03,6626.16,Two Year,Mailed check,0,1,2,126,0
CUST-4723,11,34.4,378.4,One Year,Mailed check,1,0,3,75,1
CUST-4724,67,61.07,4091.69,Month-to-month,Credit card,1,1,2,107,0
CUST-4725,63,49.24,3102.1200000000003,Two Year,Mailed check,1,1,3,115,0
CUST-4726,32,101.83,3258.56,Month-to-month,Electronic check,0,0,1,102,0
CUST-4727,46,56.88,2616.48,Month-to-month,Bank transfer,0,0,2,149,1
CUST-4728,47,58.19,2734.93,Month-to-month,Electronic check,1,1,1,86,1
CUST-4729,37,34.18,1264.66,One Year,Electronic check,0,1,2,104,0
CUST-4730,34,54.37,1848.58,Two Year,Electronic check,0,0,1,121,0
CUST-4731,71,43.95,3120.4500000000003,Two Year,Electronic check,0,0,2,110,0
CUST-4732,42,71.15,2988.3,Month-to-month,Electronic check,0,0,1,42,1
CUST-4733,71,64.71,4594.41,Two Year,Mailed check,1,1,1,79,0
CUST-4734,21,87.23,1831.8300000000002,Month-to-month,Electronic check,1,0,2,108,0
CUST-4735,65,25.26,1641.9,Month-to-month,Mailed check,0,1,0,114,0
CUST-4736,25,51.56,1289.0,Two Year,Bank transfer,0,1,3,70,0
CUST-4737,59,81.79,4825.610000000001,One Year,Credit card,1,1,3,110,0
CUST-4738,4,75.79,303.16,One Year,Electronic check,0,1,2,92,0
CUST-4739,50,22.47,1123.5,Month-to-month,Bank transfer,1,1,1,69,0
CUST-4740,17,74.82,1271.9399999999998,Two Year,Mailed check,0,1,2,49,0
CUST-4741,32,35.48,1135.36,Month-to-month,Credit card,0,1,2,79,0
CUST-4742,51,43.58,2222.58,Month-to-month,Electronic check,1,1,2,99,0
CUST-4743,36,89.96,3238.56,Two Year,Electronic check,1,1,1,116,0
CUST-4744,48,38.03,1825.44,Two Year,Credit card,1,1,3,106,0
CUST-4745,45,89.12,4010.4,Month-to-month,Credit card,0,1,1,86,0
CUST-4746,46,69.59,3201.1400000000003,One Year,Credit card,0,0,2,98,0
CUST-4747,2,32.84,65.68,One Year,Bank transfer,0,1,1,76,0
CUST-4748,27,57.85,1561.95,Two Year,Electronic check,1,1,1,113,0
CUST-4749,13,46.3,601.9,Two Year,Electronic check,0,0,5,62,1
CUST-4750,72,45.97,3309.84,Month-to-month,Credit card,0,0,0,136,0
CUST-4751,22,85.88,1889.36,One Year,Credit card,0,0,2,118,0
CUST-4752,65,68.36,4443.4,Month-to-month,Credit card,1,0,0,85,0
CUST-4753,48,72.34,3472.32,Two Year,Bank transfer,0,1,4,89,0
CUST-4754,36,89.12,3208.32,One Year,Mailed check,1,1,1,55,0
CUST-4755,62,119.71,7422.0199999999995,Month-to-month,Mailed check,0,1,3,64,0
CUST-4756,62,22.09,1369.58,Month-to-month,Bank transfer,1,1,0,75,0
CUST-4757,59,42.06,2481.54,One Year,Electronic check,0,0,0,44,0
CUST-4758,33,66.2,2184.6,Month-to-month,Electronic check,1,1,2,86,0
